Route,Direction,Departure,Length,AnimationTime
J,Inbound,10:42:00,0:35:00,7000
J,Inbound,10:52:00,0:35:00,7000
J,Inbound,11:02:00,0:35:00,7000
J,Inbound,11:12:00,0:35:00,7000
J,Inbound,11:22:00,0:35:00,7000
J,Inbound,11:32:00,0:35:00,7000
J,Inbound,11:42:00,0:35:00,7000
J,Inbound,11:52:00,0:35:00,7000
J,Inbound,12:02:00,0:35:00,7000
J,Inbound,12:12:00,0:35:00,7000
J,Inbound,12:22:00,0:35:00,7000
J,Inbound,12:32:00,0:35:00,7000
J,Inbound,12:42:00,0:35:00,7000
J,Inbound,12:52:00,0:35:00,7000
J,Inbound,13:02:00,0:35:00,7000
J,Inbound,13:12:00,0:35:00,7000
J,Inbound,13:22:00,0:35:00,7000
J,Inbound,13:32:00,0:35:00,7000
J,Inbound,13:42:00,0:35:00,7000
J,Inbound,13:52:00,0:35:00,7000
J,Inbound,14:02:00,0:35:00,7000
J,Inbound,14:12:00,0:35:00,7000
J,Inbound,14:22:00,0:35:00,7000
J,Inbound,14:32:00,0:35:00,7000
J,Inbound,14:42:00,0:35:00,7000
J,Inbound,14:52:00,0:35:00,7000
J,Inbound,15:02:00,0:35:00,7000
J,Inbound,15:12:00,0:35:00,7000
J,Inbound,15:21:00,0:35:00,7000
J,Inbound,15:30:00,0:35:00,7000
J,Inbound,15:39:00,0:35:00,7000
J,Inbound,15:48:00,0:35:00,7000
J,Inbound,15:57:00,0:35:00,7000
J,Inbound,16:06:00,0:35:00,7000
J,Inbound,16:13:00,0:37:00,7400
J,Inbound,16:22:00,0:37:00,7400
J,Inbound,16:31:00,0:37:00,7400
J,Inbound,16:40:00,0:37:00,7400
J,Inbound,16:49:00,0:37:00,7400
J,Inbound,16:58:00,0:37:00,7400
J,Inbound,17:07:00,0:37:00,7400
J,Inbound,17:16:00,0:37:00,7400
J,Inbound,17:25:00,0:37:00,7400
J,Inbound,17:35:00,0:36:00,7200
J,Inbound,17:44:00,0:36:00,7200
J,Inbound,17:53:00,0:36:00,7200
J,Inbound,18:02:00,0:36:00,7200
J,Inbound,18:11:00,0:36:00,7200
J,Inbound,18:21:00,0:36:00,7200
J,Inbound,18:33:00,0:34:00,6800
J,Inbound,18:45:00,0:34:00,6800
J,Inbound,18:57:00,0:34:00,6800
J,Inbound,19:11:00,0:34:00,6800
J,Inbound,19:28:00,0:32:00,6400
J,Inbound,19:43:00,0:32:00,6400
J,Inbound,19:58:00,0:32:00,6400
J,Inbound,20:13:00,0:32:00,6400
J,Inbound,20:29:00,0:32:00,6400
J,Inbound,20:46:00,0:32:00,6400
J,Inbound,21:03:00,0:32:00,6400
J,Inbound,21:20:00,0:32:00,6400
J,Inbound,21:38:00,0:32:00,6400
J,Inbound,21:58:00,0:32:00,6400
J,Inbound,22:18:00,0:32:00,6400
J,Inbound,22:38:00,0:32:00,6400
J,Inbound,22:58:00,0:32:00,6400
J,Inbound,23:18:00,0:32:00,6400
J,Inbound,23:38:00,0:32:00,6400
J,Inbound,23:58:00,0:32:00,6400
J,Inbound,24:18:00,0:32:00,6400
J,Outbound,5:09:00,0:32:00,6400
J,Outbound,5:29:00,0:32:00,6400
J,Outbound,5:47:00,0:32:00,6400
J,Outbound,6:04:00,0:32:00,6400
J,Outbound,6:19:00,0:34:00,6800
J,Outbound,6:34:00,0:34:00,6800
J,Outbound,6:47:00,0:34:00,6800
J,Outbound,6:58:00,0:34:00,6800
J,Outbound,7:08:00,0:36:00,7200
J,Outbound,7:18:00,0:36:00,7200
J,Outbound,7:28:00,0:36:00,7200
J,Outbound,7:37:00,0:36:00,7200
J,Outbound,7:46:00,0:36:00,7200
J,Outbound,7:55:00,0:36:00,7200
J,Outbound,8:04:00,0:36:00,7200
J,Outbound,8:13:00,0:36:00,7200
J,Outbound,8:22:00,0:36:00,7200
J,Outbound,8:31:00,0:36:00,7200
J,Outbound,8:40:00,0:36:00,7200
J,Outbound,8:49:00,0:36:00,7200
J,Outbound,8:58:00,0:36:00,7200
J,Outbound,9:07:00,0:36:00,7200
J,Outbound,9:16:00,0:37:00,7400
J,Outbound,9:25:00,0:37:00,7400
J,Outbound,9:34:00,0:37:00,7400
J,Outbound,9:43:00,0:37:00,7400
J,Outbound,9:52:00,0:37:00,7400
J,Outbound,10:02:00,0:37:00,7400
J,Outbound,10:12:00,0:37:00,7400
J,Outbound,10:13:00,0:37:00,7400
J,Outbound,10:22:00,0:37:00,7400
J,Outbound,10:32:00,0:37:00,7400
J,Outbound,10:42:00,0:37:00,7400
J,Outbound,10:52:00,0:37:00,7400
J,Outbound,11:02:00,0:37:00,7400
J,Outbound,11:12:00,0:37:00,7400
J,Outbound,11:22:00,0:37:00,7400
J,Outbound,11:32:00,0:37:00,7400
J,Outbound,11:42:00,0:37:00,7400
J,Outbound,11:52:00,0:37:00,7400
J,Outbound,12:02:00,0:39:00,7800
J,Outbound,12:12:00,0:39:00,7800
J,Outbound,12:22:00,0:39:00,7800
J,Outbound,12:32:00,0:39:00,7800
J,Outbound,12:42:00,0:39:00,7800
J,Outbound,12:52:00,0:39:00,7800
J,Outbound,13:02:00,0:39:00,7800
J,Outbound,13:12:00,0:39:00,7800
J,Outbound,13:22:00,0:39:00,7800
J,Outbound,13:32:00,0:39:00,7800
J,Outbound,13:42:00,0:39:00,7800
J,Outbound,13:52:00,0:39:00,7800
J,Outbound,14:02:00,0:39:00,7800
J,Outbound,14:12:00,0:39:00,7800
J,Outbound,14:22:00,0:39:00,7800
J,Outbound,14:32:00,0:39:00,7800
J,Outbound,14:42:00,0:39:00,7800
J,Outbound,14:52:00,0:39:00,7800
J,Outbound,15:02:00,0:39:00,7800
J,Outbound,15:12:00,0:39:00,7800
J,Outbound,15:22:00,0:39:00,7800
J,Outbound,15:32:00,0:39:00,7800
J,Outbound,15:42:00,0:39:00,7800
J,Outbound,15:52:00,0:39:00,7800
J,Outbound,16:01:00,0:39:00,7800
J,Outbound,16:10:00,0:39:00,7800
J,Outbound,16:19:00,0:39:00,7800
J,Outbound,16:28:00,0:39:00,7800
J,Outbound,16:37:00,0:39:00,7800
J,Outbound,16:46:00,0:39:00,7800
J,Outbound,16:55:00,0:39:00,7800
J,Outbound,17:04:00,0:41:00,8200
J,Outbound,17:13:00,0:41:00,8200
J,Outbound,17:22:00,0:41:00,8200
J,Outbound,17:31:00,0:41:00,8200
J,Outbound,17:40:00,0:41:00,8200
J,Outbound,17:49:00,0:41:00,8200
J,Outbound,17:58:00,0:41:00,8200
J,Outbound,18:07:00,0:41:00,8200
J,Outbound,18:16:00,0:41:00,8200
J,Outbound,18:25:00,0:41:00,8200
J,Outbound,18:34:00,0:41:00,8200
J,Outbound,18:43:00,0:41:00,8200
J,Outbound,18:52:00,0:41:00,8200
J,Outbound,19:02:00,0:39:00,7800
J,Outbound,19:12:00,0:39:00,7800
J,Outbound,19:24:00,0:39:00,7800
J,Outbound,19:36:00,0:39:00,7800
J,Outbound,19:50:00,0:37:00,7400
J,Outbound,20:05:00,0:37:00,7400
J,Outbound,20:20:00,0:37:00,7400
J,Outbound,20:35:00,0:37:00,7400
J,Outbound,20:50:00,0:37:00,7400
J,Outbound,21:06:00,0:37:00,7400
J,Outbound,21:23:00,0:37:00,7400
J,Outbound,21:40:00,0:35:00,7000
J,Outbound,21:57:00,0:35:00,7000
J,Outbound,22:15:00,0:35:00,7000
J,Outbound,22:35:00,0:35:00,7000
J,Outbound,22:55:00,0:35:00,7000
J,Outbound,23:15:00,0:35:00,7000
J,Outbound,23:35:00,0:35:00,7000
J,Outbound,23:55:00,0:35:00,7000
J,Outbound,24:15:00,0:35:00,7000
J,Outbound,24:35:00,0:35:00,7000
J,Outbound,24:55:00,0:35:00,7000
38L,Inbound,6:00:00,0:37:00,7400
38L,Inbound,6:08:00,0:37:00,7400
38L,Inbound,6:15:00,0:37:00,7400
38L,Inbound,6:22:00,0:37:00,7400
38L,Inbound,6:29:00,0:37:00,7400
38L,Inbound,6:35:00,0:37:00,7400
38L,Inbound,6:42:00,0:38:00,7600
38L,Inbound,6:48:00,0:39:00,7800
38L,Inbound,6:55:00,0:40:00,8000
38L,Inbound,7:01:00,0:40:00,8000
38L,Inbound,7:07:00,0:41:00,8200
38L,Inbound,7:12:00,0:41:00,8200
38L,Inbound,7:18:00,0:42:00,8400
38L,Inbound,7:23:00,0:43:00,8600
38L,Inbound,7:29:00,0:43:00,8600
38L,Inbound,7:34:00,0:43:00,8600
38L,Inbound,7:40:00,0:44:00,8800
38L,Inbound,7:45:00,0:44:00,8800
38L,Inbound,7:51:00,0:44:00,8800
38L,Inbound,7:56:00,0:44:00,8800
38L,Inbound,8:02:00,0:45:00,9000
38L,Inbound,8:07:00,0:45:00,9000
38L,Inbound,8:13:00,0:45:00,9000
38L,Inbound,8:18:00,0:45:00,9000
38L,Inbound,8:24:00,0:45:00,9000
38L,Inbound,8:29:00,0:45:00,9000
38L,Inbound,8:35:00,0:45:00,9000
38L,Inbound,8:40:00,0:45:00,9000
38L,Inbound,8:46:00,0:44:00,8800
38L,Inbound,8:51:00,0:44:00,8800
38L,Inbound,8:57:00,0:44:00,8800
38L,Inbound,9:02:00,0:44:00,8800
38L,Inbound,9:08:00,0:44:00,8800
38L,Inbound,9:13:00,0:45:00,9000
38L,Inbound,9:19:00,0:45:00,9000
38L,Inbound,9:24:00,0:45:00,9000
38L,Inbound,9:30:00,0:46:00,9200
38L,Inbound,9:36:00,0:46:00,9200
38L,Inbound,9:42:00,0:47:00,9400
38L,Inbound,9:48:00,0:47:00,9400
38L,Inbound,9:54:00,0:47:00,9400
38L,Inbound,10:00:00,0:47:00,9400
38L,Inbound,10:06:00,0:47:00,9400
38L,Inbound,10:12:00,0:47:00,9400
38L,Inbound,10:18:00,0:47:00,9400
38L,Inbound,10:24:00,0:47:00,9400
38L,Inbound,10:30:00,0:47:00,9400
38L,Inbound,10:36:00,0:47:00,9400
38L,Inbound,10:42:00,0:47:00,9400
38L,Inbound,10:48:00,0:47:00,9400
38L,Inbound,10:54:00,0:47:00,9400
38L,Inbound,11:00:00,0:48:00,9600
38L,Inbound,11:06:00,0:48:00,9600
38L,Inbound,11:12:00,0:49:00,9800
38L,Inbound,11:18:00,0:49:00,9800
38L,Inbound,11:24:00,0:49:00,9800
38L,Inbound,11:30:00,0:49:00,9800
38L,Inbound,11:36:00,0:49:00,9800
38L,Inbound,11:42:00,0:49:00,9800
38L,Inbound,11:48:00,0:49:00,9800
38L,Inbound,11:54:00,0:49:00,9800
38L,Inbound,12:00:00,0:49:00,9800
38L,Inbound,12:06:00,0:49:00,9800
38L,Inbound,12:12:00,0:49:00,9800
38L,Inbound,12:18:00,0:49:00,9800
38L,Inbound,12:24:00,0:49:00,9800
38L,Inbound,12:30:00,0:49:00,9800
38L,Inbound,12:36:00,0:49:00,9800
38L,Inbound,12:42:00,0:49:00,9800
38L,Inbound,12:48:00,0:49:00,9800
38L,Inbound,12:54:00,0:48:00,9600
38L,Inbound,13:00:00,0:48:00,9600
38L,Inbound,13:06:00,0:48:00,9600
38L,Inbound,13:12:00,0:48:00,9600
38L,Inbound,13:18:00,0:48:00,9600
38L,Inbound,13:23:00,0:48:00,9600
38L,Inbound,13:29:00,0:48:00,9600
38L,Inbound,13:35:00,0:48:00,9600
38L,Inbound,13:40:00,0:48:00,9600
38L,Inbound,13:46:00,0:48:00,9600
38L,Inbound,13:52:00,0:48:00,9600
38L,Inbound,13:57:00,0:48:00,9600
38L,Inbound,14:02:00,0:48:00,9600
38L,Inbound,14:07:00,0:48:00,9600
38L,Inbound,14:12:00,0:48:00,9600
38L,Inbound,14:17:00,0:48:00,9600
38L,Inbound,14:23:00,0:48:00,9600
38L,Inbound,14:28:00,0:48:00,9600
38L,Inbound,14:34:00,0:48:00,9600
38L,Inbound,14:39:00,0:48:00,9600
38L,Inbound,14:45:00,0:48:00,9600
38L,Inbound,14:50:00,0:47:00,9400
38L,Inbound,14:56:00,0:47:00,9400
38L,Inbound,15:01:00,0:47:00,9400
38L,Inbound,15:07:00,0:47:00,9400
38L,Inbound,15:12:00,0:47:00,9400
38L,Inbound,15:18:00,0:47:00,9400
38L,Inbound,15:23:00,0:47:00,9400
38L,Inbound,15:29:00,0:47:00,9400
38L,Inbound,15:34:00,0:47:00,9400
38L,Inbound,15:40:00,0:47:00,9400
38L,Inbound,15:45:00,0:47:00,9400
38L,Inbound,15:51:00,0:47:00,9400
38L,Inbound,15:56:00,0:47:00,9400
38L,Inbound,16:02:00,0:48:00,9600
38L,Inbound,16:07:00,0:48:00,9600
38L,Inbound,16:13:00,0:48:00,9600
38L,Inbound,16:18:00,0:48:00,9600
38L,Inbound,16:24:00,0:48:00,9600
38L,Inbound,16:29:00,0:48:00,9600
38L,Inbound,16:35:00,0:48:00,9600
38L,Inbound,16:40:00,0:48:00,9600
38L,Inbound,16:45:00,0:48:00,9600
38L,Inbound,16:50:00,0:48:00,9600
38L,Inbound,16:55:00,0:48:00,9600
38L,Inbound,17:00:00,0:48:00,9600
38L,Inbound,17:05:00,0:48:00,9600
38L,Inbound,17:10:00,0:48:00,9600
38L,Inbound,17:16:00,0:48:00,9600
38L,Inbound,17:21:00,0:48:00,9600
38L,Inbound,17:27:00,0:48:00,9600
38L,Inbound,17:33:00,0:47:00,9400
38L,Inbound,17:40:00,0:47:00,9400
38L,Inbound,17:47:00,0:47:00,9400
38L,Inbound,17:54:00,0:47:00,9400
38L,Inbound,18:01:00,0:46:00,9200
38L,Inbound,18:10:00,0:46:00,9200
38L,Inbound,18:19:00,0:46:00,9200
38L,Inbound,18:29:00,0:46:00,9200
38L,Inbound,18:39:00,0:45:00,9000
38L,Inbound,18:49:00,0:45:00,9000
38L,Inbound,18:58:00,0:44:00,8800
38L,Inbound,19:07:00,0:44:00,8800
38L,Inbound,19:16:00,0:44:00,8800
38L,Inbound,19:26:00,0:44:00,8800
38L,Inbound,19:36:00,0:44:00,8800
38L,Inbound,19:46:00,0:43:00,8600
38L,Inbound,19:56:00,0:43:00,8600
38L,Inbound,20:06:00,0:43:00,8600
38L,Outbound,6:44:00,0:41:00,8200
38L,Outbound,6:52:00,0:41:00,8200
38L,Outbound,7:00:00,0:41:00,8200
38L,Outbound,7:08:00,0:41:00,8200
38L,Outbound,7:16:00,0:42:00,8400
38L,Outbound,7:24:00,0:43:00,8600
38L,Outbound,7:31:00,0:44:00,8800
38L,Outbound,7:38:00,0:44:00,8800
38L,Outbound,7:44:00,0:44:00,8800
38L,Outbound,7:50:00,0:45:00,9000
38L,Outbound,7:56:00,0:45:00,9000
38L,Outbound,8:02:00,0:45:00,9000
38L,Outbound,8:08:00,0:45:00,9000
38L,Outbound,8:13:00,0:45:00,9000
38L,Outbound,8:19:00,0:45:00,9000
38L,Outbound,8:24:00,0:45:00,9000
38L,Outbound,8:30:00,0:45:00,9000
38L,Outbound,8:35:00,0:45:00,9000
38L,Outbound,8:41:00,0:45:00,9000
38L,Outbound,8:46:00,0:45:00,9000
38L,Outbound,8:52:00,0:45:00,9000
38L,Outbound,8:57:00,0:45:00,9000
38L,Outbound,9:03:00,0:45:00,9000
38L,Outbound,9:08:00,0:45:00,9000
38L,Outbound,9:14:00,0:45:00,9000
38L,Outbound,9:19:00,0:45:00,9000
38L,Outbound,9:25:00,0:45:00,9000
38L,Outbound,9:30:00,0:45:00,9000
38L,Outbound,9:36:00,0:45:00,9000
38L,Outbound,9:41:00,0:45:00,9000
38L,Outbound,9:47:00,0:45:00,9000
38L,Outbound,9:52:00,0:45:00,9000
38L,Outbound,9:58:00,0:45:00,9000
38L,Outbound,10:03:00,0:45:00,9000
38L,Outbound,10:09:00,0:45:00,9000
38L,Outbound,10:15:00,0:45:00,9000
38L,Outbound,10:21:00,0:45:00,9000
38L,Outbound,10:27:00,0:45:00,9000
38L,Outbound,10:33:00,0:45:00,9000
38L,Outbound,10:39:00,0:45:00,9000
38L,Outbound,10:45:00,0:45:00,9000
38L,Outbound,10:51:00,0:45:00,9000
38L,Outbound,10:57:00,0:45:00,9000
38L,Outbound,11:03:00,0:46:00,9200
38L,Outbound,11:09:00,0:46:00,9200
38L,Outbound,11:15:00,0:46:00,9200
38L,Outbound,11:21:00,0:46:00,9200
38L,Outbound,11:27:00,0:46:00,9200
38L,Outbound,11:33:00,0:46:00,9200
38L,Outbound,11:39:00,0:46:00,9200
38L,Outbound,11:45:00,0:46:00,9200
38L,Outbound,11:51:00,0:46:00,9200
38L,Outbound,11:57:00,0:46:00,9200
38L,Outbound,12:03:00,0:46:00,9200
38L,Outbound,12:09:00,0:46:00,9200
38L,Outbound,12:15:00,0:46:00,9200
38L,Outbound,12:21:00,0:46:00,9200
38L,Outbound,12:27:00,0:46:00,9200
38L,Outbound,12:33:00,0:46:00,9200
38L,Outbound,12:39:00,0:46:00,9200
38L,Outbound,12:45:00,0:46:00,9200
38L,Outbound,12:51:00,0:46:00,9200
38L,Outbound,12:57:00,0:46:00,9200
38L,Outbound,13:03:00,0:46:00,9200
38L,Outbound,13:09:00,0:46:00,9200
38L,Outbound,13:15:00,0:46:00,9200
38L,Outbound,13:21:00,0:46:00,9200
38L,Outbound,13:27:00,0:46:00,9200
38L,Outbound,13:33:00,0:47:00,9400
38L,Outbound,13:39:00,0:47:00,9400
38L,Outbound,13:45:00,0:47:00,9400
38L,Outbound,13:51:00,0:47:00,9400
38L,Outbound,13:57:00,0:47:00,9400
38L,Outbound,14:03:00,0:47:00,9400
38L,Outbound,14:09:00,0:47:00,9400
38L,Outbound,14:15:00,0:47:00,9400
38L,Outbound,14:21:00,0:47:00,9400
38L,Outbound,14:27:00,0:47:00,9400
38L,Outbound,14:33:00,0:46:00,9200
38L,Outbound,14:38:00,0:46:00,9200
38L,Outbound,14:44:00,0:46:00,9200
38L,Outbound,14:49:00,0:46:00,9200
38L,Outbound,14:55:00,0:46:00,9200
38L,Outbound,15:00:00,0:46:00,9200
38L,Outbound,15:06:00,0:46:00,9200
38L,Outbound,15:11:00,0:46:00,9200
38L,Outbound,15:17:00,0:46:00,9200
38L,Outbound,15:22:00,0:46:00,9200
38L,Outbound,15:28:00,0:46:00,9200
38L,Outbound,15:33:00,0:46:00,9200
38L,Outbound,15:39:00,0:46:00,9200
38L,Outbound,15:44:00,0:46:00,9200
38L,Outbound,15:50:00,0:46:00,9200
38L,Outbound,15:55:00,0:46:00,9200
38L,Outbound,16:01:00,0:47:00,9400
38L,Outbound,16:06:00,0:47:00,9400
38L,Outbound,16:12:00,0:47:00,9400
38L,Outbound,16:17:00,0:47:00,9400
38L,Outbound,16:23:00,0:47:00,9400
38L,Outbound,16:28:00,0:47:00,9400
38L,Outbound,16:34:00,0:47:00,9400
38L,Outbound,16:39:00,0:47:00,9400
38L,Outbound,16:45:00,0:47:00,9400
38L,Outbound,16:50:00,0:47:00,9400
38L,Outbound,16:56:00,0:47:00,9400
38L,Outbound,17:01:00,0:47:00,9400
38L,Outbound,17:07:00,0:47:00,9400
38L,Outbound,17:12:00,0:47:00,9400
38L,Outbound,17:18:00,0:47:00,9400
38L,Outbound,17:23:00,0:47:00,9400
38L,Outbound,17:28:00,0:47:00,9400
38L,Outbound,17:34:00,0:47:00,9400
38L,Outbound,17:39:00,0:47:00,9400
38L,Outbound,17:45:00,0:47:00,9400
38L,Outbound,17:50:00,0:47:00,9400
38L,Outbound,17:56:00,0:47:00,9400
38L,Outbound,18:02:00,0:47:00,9400
38L,Outbound,18:07:00,0:47:00,9400
38L,Outbound,18:13:00,0:47:00,9400
38L,Outbound,18:18:00,0:47:00,9400
38L,Outbound,18:24:00,0:47:00,9400
38L,Outbound,18:32:00,0:47:00,9400
38L,Outbound,18:39:00,0:47:00,9400
38L,Outbound,18:47:00,0:46:00,9200
38L,Outbound,18:55:00,0:46:00,9200
38L,Outbound,19:03:00,0:46:00,9200
38L,Outbound,19:12:00,0:46:00,9200
38L,Outbound,19:22:00,0:46:00,9200
38L,Outbound,19:32:00,0:46:00,9200
38L,Outbound,19:43:00,0:46:00,9200
38L,Outbound,19:54:00,0:46:00,9200
38L,Outbound,20:04:00,0:46:00,9200
38L,Outbound,20:14:00,0:46:00,9200
38L,Outbound,20:24:00,0:46:00,9200
38L,Outbound,20:34:00,0:46:00,9200
38L,Outbound,20:44:00,0:46:00,9200
38L,Outbound,20:54:00,0:46:00,9200
1,Inbound,4:42:00,0:32:00,6400
1,Inbound,5:11:00,0:33:00,6600
1,Inbound,5:29:00,0:35:00,7000
1,Inbound,5:41:00,0:37:00,7400
1,Inbound,5:53:00,0:38:00,7600
1,Inbound,6:02:00,0:39:00,7800
1,Inbound,6:11:00,0:40:00,8000
1,Inbound,6:19:00,0:40:00,8000
1,Inbound,6:26:00,0:40:00,8000
1,Inbound,6:33:00,0:40:00,8000
1,Inbound,6:40:00,0:40:00,8000
1,Inbound,6:47:00,0:40:00,8000
1,Inbound,6:51:00,0:40:00,8000
1,Inbound,6:58:00,0:40:00,8000
1,Inbound,7:04:00,0:41:00,8200
1,Inbound,7:10:00,0:42:00,8400
1,Inbound,7:16:00,0:43:00,8600
1,Inbound,7:23:00,0:43:00,8600
1,Inbound,7:30:00,0:43:00,8600
1,Inbound,7:37:00,0:43:00,8600
1,Inbound,7:44:00,0:43:00,8600
1,Inbound,7:51:00,0:43:00,8600
1,Inbound,7:58:00,0:43:00,8600
1,Inbound,8:05:00,0:43:00,8600
1,Inbound,8:11:00,0:44:00,8800
1,Inbound,8:18:00,0:44:00,8800
1,Inbound,8:25:00,0:44:00,8800
1,Inbound,8:32:00,0:44:00,8800
1,Inbound,8:40:00,0:44:00,8800
1,Inbound,8:48:00,0:44:00,8800
1,Inbound,8:56:00,0:44:00,8800
1,Inbound,9:04:00,0:44:00,8800
1,Inbound,9:12:00,0:44:00,8800
1,Inbound,9:20:00,0:44:00,8800
1,Inbound,9:25:00,0:44:00,8800
1,Inbound,9:30:00,0:44:00,8800
1,Inbound,9:35:00,0:44:00,8800
1,Inbound,9:40:00,0:44:00,8800
1,Inbound,9:45:00,0:44:00,8800
1,Inbound,9:50:00,0:44:00,8800
1,Inbound,9:55:00,0:44:00,8800
1,Inbound,10:00:00,0:44:00,8800
1,Inbound,10:05:00,0:44:00,8800
1,Inbound,10:10:00,0:44:00,8800
1,Inbound,10:15:00,0:44:00,8800
1,Inbound,10:20:00,0:44:00,8800
1,Inbound,10:25:00,0:44:00,8800
1,Inbound,10:30:00,0:44:00,8800
1,Inbound,10:35:00,0:44:00,8800
1,Inbound,10:40:00,0:44:00,8800
1,Inbound,10:45:00,0:44:00,8800
1,Inbound,10:50:00,0:44:00,8800
1,Inbound,10:55:00,0:44:00,8800
1,Inbound,11:00:00,0:44:00,8800
1,Inbound,11:05:00,0:44:00,8800
1,Inbound,11:10:00,0:44:00,8800
1,Inbound,11:15:00,0:44:00,8800
1,Inbound,11:20:00,0:44:00,8800
1,Inbound,11:25:00,0:44:00,8800
1,Inbound,11:30:00,0:44:00,8800
1,Inbound,11:35:00,0:44:00,8800
1,Inbound,11:40:00,0:44:00,8800
1,Inbound,11:45:00,0:44:00,8800
1,Inbound,11:50:00,0:44:00,8800
1,Inbound,11:55:00,0:44:00,8800
1,Inbound,12:00:00,0:44:00,8800
1,Inbound,12:05:00,0:44:00,8800
1,Inbound,12:10:00,0:44:00,8800
1,Inbound,12:15:00,0:44:00,8800
1,Inbound,12:20:00,0:44:00,8800
1,Inbound,12:25:00,0:44:00,8800
1,Inbound,12:30:00,0:44:00,8800
1,Inbound,12:35:00,0:44:00,8800
1,Inbound,12:40:00,0:44:00,8800
1,Inbound,12:45:00,0:44:00,8800
1,Inbound,12:50:00,0:44:00,8800
1,Inbound,12:55:00,0:44:00,8800
1,Inbound,13:00:00,0:44:00,8800
1,Inbound,13:05:00,0:44:00,8800
1,Inbound,13:10:00,0:44:00,8800
1,Inbound,13:15:00,0:44:00,8800
1,Inbound,13:20:00,0:44:00,8800
1,Inbound,13:25:00,0:44:00,8800
1,Inbound,13:30:00,0:44:00,8800
1,Inbound,13:35:00,0:44:00,8800
1,Inbound,13:40:00,0:44:00,8800
1,Inbound,13:45:00,0:44:00,8800
1,Inbound,13:50:00,0:44:00,8800
1,Inbound,13:55:00,0:44:00,8800
1,Inbound,14:00:00,0:44:00,8800
1,Inbound,14:05:00,0:44:00,8800
1,Inbound,14:10:00,0:44:00,8800
1,Inbound,14:15:00,0:44:00,8800
1,Inbound,14:20:00,0:44:00,8800
1,Inbound,14:25:00,0:44:00,8800
1,Inbound,14:30:00,0:44:00,8800
1,Inbound,14:35:00,0:44:00,8800
1,Inbound,14:40:00,0:44:00,8800
1,Inbound,14:45:00,0:44:00,8800
1,Inbound,14:50:00,0:44:00,8800
1,Inbound,14:55:00,0:44:00,8800
1,Inbound,15:03:00,0:44:00,8800
1,Inbound,15:09:00,0:45:00,9000
1,Inbound,15:16:00,0:45:00,9000
1,Inbound,15:21:00,0:44:00,8800
1,Inbound,15:24:00,0:44:00,8800
1,Inbound,15:31:00,0:44:00,8800
1,Inbound,15:38:00,0:44:00,8800
1,Inbound,15:45:00,0:44:00,8800
1,Inbound,15:52:00,0:44:00,8800
1,Inbound,15:59:00,0:44:00,8800
1,Inbound,16:06:00,0:44:00,8800
1,Inbound,16:13:00,0:44:00,8800
1,Inbound,16:20:00,0:44:00,8800
1,Inbound,16:27:00,0:44:00,8800
1,Inbound,16:34:00,0:44:00,8800
1,Inbound,16:41:00,0:44:00,8800
1,Inbound,16:48:00,0:44:00,8800
1,Inbound,16:55:00,0:44:00,8800
1,Inbound,17:02:00,0:44:00,8800
1,Inbound,17:09:00,0:44:00,8800
1,Inbound,17:17:00,0:43:00,8600
1,Inbound,17:24:00,0:43:00,8600
1,Inbound,17:31:00,0:43:00,8600
1,Inbound,17:38:00,0:43:00,8600
1,Inbound,17:45:00,0:43:00,8600
1,Inbound,17:52:00,0:43:00,8600
1,Inbound,18:01:00,0:42:00,8400
1,Inbound,18:06:00,0:42:00,8400
1,Inbound,18:12:00,0:41:00,8200
1,Inbound,18:18:00,0:40:00,8000
1,Inbound,18:24:00,0:40:00,8000
1,Inbound,18:31:00,0:39:00,7800
1,Inbound,18:37:00,0:39:00,7800
1,Inbound,18:44:00,0:38:00,7600
1,Inbound,18:50:00,0:38:00,7600
1,Inbound,18:58:00,0:37:00,7400
1,Inbound,19:06:00,0:37:00,7400
1,Inbound,19:14:00,0:37:00,7400
1,Inbound,19:23:00,0:37:00,7400
1,Inbound,19:35:00,0:37:00,7400
1,Inbound,19:47:00,0:37:00,7400
1,Inbound,20:00:00,0:37:00,7400
1,Inbound,20:11:00,0:37:00,7400
1,Inbound,20:25:00,0:37:00,7400
1,Inbound,20:41:00,0:34:00,6800
1,Inbound,20:56:00,0:34:00,6800
1,Inbound,21:11:00,0:34:00,6800
1,Inbound,21:26:00,0:34:00,6800
1,Inbound,21:41:00,0:34:00,6800
1,Inbound,21:58:00,0:34:00,6800
1,Inbound,22:18:00,0:34:00,6800
1,Inbound,22:38:00,0:32:00,6400
1,Inbound,23:00:00,0:32:00,6400
1,Inbound,23:22:00,0:30:00,6000
1,Inbound,23:42:00,0:30:00,6000
1,Inbound,24:02:00,0:30:00,6000
1,Inbound,24:22:00,0:30:00,6000
1,Outbound,5:25:00,0:38:00,7600
1,Outbound,5:55:00,0:38:00,7600
1,Outbound,6:15:00,0:38:00,7600
1,Outbound,6:29:00,0:38:00,7600
1,Outbound,6:41:00,0:38:00,7600
1,Outbound,6:51:00,0:38:00,7600
1,Outbound,7:01:00,0:38:00,7600
1,Outbound,7:09:00,0:38:00,7600
1,Outbound,7:17:00,0:39:00,7800
1,Outbound,7:24:00,0:40:00,8000
1,Outbound,7:29:00,0:40:00,8000
1,Outbound,7:36:00,0:41:00,8200
